name,lat,lon
"Ulstrup, Sandåsvej",55.7333344347662,10.9627952671886
Bjørnstrup vendepladsen,55.7365659003104,10.9358620462168
Agerhønevej,55.6907467280117,11.0586225811071
Bülowsvej (Helsingør),56.0273470207075,12.6032573333189
Fasanvej (Kalundborg),55.6903125984831,11.0641366850484
Trøjeløkkevej,55.6942064865689,11.047363548194
Fyrrebakken (Kalundborg),55.6958045116438,11.0442326999258
Granlystien (Kalundborg),55.6977653534996,11.0403566577469
Nyrup Skolevej (Kalundborg),55.6995747391965,11.03639278324
Solbakken (Kalundborg),55.7007717009899,11.0308689300398
"Kystskoven, Klintedalsvej",55.7022867608373,11.0262047216462
Nobisvej,55.6997308409719,11.0275047417993
Bakkedalsvej,55.696412090453,11.0314543804564
Flynderborgvej,56.0293015228175,12.6040658825017
Granlystien (Kalundborg),55.6921136948412,11.0397280645612
Refsnæsskolen,55.6901156804544,11.042058322117
Byens Mose,55.6863118485332,11.0524236096701
Kystbakken (Kalundborg),55.683540292631,11.0601369205336
Gisselørevej,55.6813463746236,11.0655413058848
Strandhaven,55.6824365938146,11.0691143471996
Hestehaven (Kalundborg),55.6847717825224,11.0670741361868
Kystbakken (Kalundborg),55.6853597589081,11.0615053016522
Kysttoften,55.6870806290631,11.0569662403885
Munkebakken,55.6860762990051,11.0792338291949
Gl. Hellebækvej,56.044925283134,12.5918693158032
Klosterparkvej (Kalundborg),55.6855660315687,11.0838839442008
Årbyvej,55.6604925325649,11.138101438604
Årbyvej,55.6604644877831,11.1381635047152
"Årby, Gl Frysehus",55.6483477759564,11.141842038994
Milehøjen,55.645414573254,11.1399654740124
Bastrup,55.6349367578625,11.1341826799156
Søstremosevej,55.6357247370871,11.1115045799514
Sønderstrandsvej,55.6372496857936,11.094378496173
Østrupvej (Kalundborg),55.6561176547695,11.0419567785159
Lerchenborg (Kalundborg),55.6550703294272,11.0738539673702
Holger Danskes Vej (Helsingør),56.0430448400278,12.5897506975644
Lerchenborg (Kalundborg),55.6552422185107,11.0801580780885
Asnæsvej,55.6583454053957,11.0842494502965
Melbyvej (Kalundborg),55.6603741024563,11.1012575610372
Lynglodden,55.6625910976254,11.1066709470366
Mågevej (Kalundborg),55.6661753611458,11.1093918351717
Årby skole,55.6513213987483,11.1170649750666
Esrumvej (Helsingør),56.0415892956122,12.5881697194642
Årby Kirke,55.6478318673108,11.1374113019931
Lyngparken,55.6634578376108,11.1288344225728
Engvej (Kalundborg),55.664371650329,11.124336529786
Engvej (Kalundborg),55.6642960406416,11.1255885616523
Langagervej syd,55.6611229500687,11.1198995548403
Flakagervej,55.6654188347139,11.1162679652998
Flakagervej,55.66528188902,11.1169125025485
Lerchenborgvej,55.6666819583729,11.1102459624629
Lerchenborgvej,55.6668670435814,11.1094131545206
Svends Alle,55.673436057606,11.1052817921223
Svends Alle,55.6733634049598,11.1053256011271
Knuds Allé,55.6765994555368,11.1068673189735
Niels Valdemars Allé,55.6738342553959,11.1087861974195
Hanevænget,55.6703414772169,11.1132895861185
Åvænget,55.6664116879001,11.122268616485
Østhavnen,55.6770313974824,11.1000193862248
Skibbrogade,55.6798348444314,11.0868876687389
EUC Nordvest-Sjælland (Kalundborg),55.6811677875649,11.084079489049
"EUC, Kalundborg",55.6818348250095,11.0781338180858
Fjordvej (Kalundborg),55.6815000175131,11.0724212927297
Munkesøparken,55.6821878743426,11.0859312992262
Lerchenfeldvej,55.6846712005179,11.0894679504568
J.Th. Lundbyesvej,55.6833562278406,11.0943770126957
Sundheds- og Akuthus,55.6832810449572,11.1008793545297
Slagelsevej (Kalundborg),55.6792773210096,11.103225595345
Slagelsevej (Kalundborg),55.6793181323034,11.1034663818618
Nytorv (Kalundborg),55.6787028280752,11.0963551248366
Nytorv (Kalundborg),55.6786976699704,11.0966570649121
Nygade (Kalundborg),55.6792251133838,11.0899728262806
Jernbanegade (Kalundborg),55.6791255748654,11.0905401421213
Frederik Andersensvej,55.6842554378717,11.1022360981723
Pagevænget,55.6856543510855,11.0934817122599
Cæcilieparken,55.6887052623198,11.0953471672424
Lerchenfeld,55.6990580406406,11.1001344215927
Elledevej,55.7053925466883,11.1023365622657
Brokkebjerg,55.716513906148,11.107885688306
Illerup,55.7209754913116,11.1144635815473
Saltbæk,55.7345572982106,11.1122830241874
Svenstrup Strandvej,55.7328711712633,11.100548437094
HF Dano,55.6915730241099,12.4409168102415
Kronborg Ladegårds Vej (Helsingør),56.0344142491628,12.5841466401156
Svenstrup (Kalundborg),55.7268903272811,11.0955291245552
Vollerup Overdrev,55.7250996079783,11.082979871916
Vollerup (Kalundborg),55.7229610010217,11.0664642406629
Rønnely,55.7158293290302,11.0565667753618
Raklev skole,55.7077655941796,11.0641815378162
Værslevstien,55.6108411189602,11.2374997089388
Værslevstien,55.6108388029232,11.2376266101559
"Jerslev, hallen",55.61121427693,11.2318203026385
"Jerslev, hallen",55.6110883585726,11.2333057951707
Hørstien (Kalundborg),55.6135813891544,11.2242211457175
Damvænget,56.0372933025079,12.5809927763882
Hørstien (Kalundborg),55.6134264482352,11.2243394124322
Engstien,55.6162020108218,11.2219556149576
Engstien,55.6159807703999,11.2222607208171
"Ubby, Rådhusstien",55.6184055224876,11.2179032936491
"Ubby, Rådhusstien",55.6185543482799,11.2176258200039
Hovvej (Kalundborg),55.6192765882151,11.2124730408135
Hovvej (Kalundborg),55.6191519480751,11.2134030803932
Ubby Forsamlingshus,55.6202776069742,11.2087969720526
Ubby Forsamlingshus,55.620517343868,11.2084610329859
"Ugerløse, Ellemosevej",55.6326230559871,11.1631312102923
Blichersvej,56.0375705345122,12.5791874950168
"Ugerløse, Ellemosevej",55.6332207139604,11.1628781673757
"Rørby, Rørby Enge",55.6465775759649,11.1577181283795
Slagelse Landevej 2,55.655516601195,11.1471774941309
Slagelse Landevej 2,55.6553993164748,11.147202866086
Bakkegårdsvej (Kalundborg),55.6460668740329,11.1617109939422
Bakkegårdsvej (Kalundborg),55.6458754898815,11.1613508010193
Stigsager,55.6449914565262,11.1712032452645
Stigsager,55.6453236931306,11.1707130619307
Nordhældsvej,55.6314800810767,11.1880429872129
Nordhældsvej,55.6313880263541,11.1881649536626
Abildgaardsvej (Helsingør),56.0360862149358,12.5779738849666
Værslev,55.6568892215403,11.2130686028692
Værslev,55.6568877890533,11.2131480105166
Birkendegård,55.6718575112708,11.2078862604288
Birkendegård,55.6718977141331,11.2076499688315
"Asmindrup, Højskolevej",55.6749195590661,11.1844399330171
"Asmindrup, Højskolevej",55.6748990555766,11.1845819341243
Kærby,55.6591911494879,11.1727844016571
Kærby,55.6592043475505,11.1725466557891
Hjortholmvej (Ringsted),55.4376082327892,11.7097290291588
Hjortholmvej (Ringsted),55.4375673105507,11.7103586818251
Olaf Rudes Vej,56.0360209742091,12.5755748105185
Sigerstedhuse,55.4371391137412,11.7170965558929
Bringstrup (friskolen),55.4438824041859,11.7283453678213
Sigersted,55.4288582944788,11.7296797547588
Sigersted,55.4288582944788,11.7296797547588
Langemosevej (Ringsted),55.435057496834,11.7490963324934
Langebæksgård,55.4357941370722,11.7606895599368
Langebæksgård,55.4359766236947,11.7613663694974
Skellerødvej,55.438469639567,11.770774796746
Skellerødvej,55.4385109385989,11.7709358131513
Høm Møllevej,55.4204783393528,11.7843708775079
Kristinehøjvej,56.0359205034348,12.5706670437583
Høm Møllevej,55.4203896656951,11.7843172199968
Høm Byvej,55.4126817896483,11.7821155258639
Ømarksvej/Gl.Næstvedved,55.3894523723208,11.7631113781803
Vetterslev,55.3895167487313,11.7638423253268
Vetterslev,55.3900589560178,11.7645118809215
Ringsted Lilleskole,55.3989228106165,11.7732344075894
Ringsted Lilleskole,55.3998074555241,11.7738650693987
Odinsvej (Ringsted),55.4300692052021,11.7978040207173
Odinsvej (Ringsted),55.4300290248579,11.7975956622325
Haslevvej (Ringsted),55.4303695539351,11.8050974176886
Tolstrup (Ringsted),55.4238639032149,11.8229398018622
Galtehus,55.416052781691,11.8322278450785
Mulstrup,55.4092062370784,11.8355614967508
Nordbakkeskolen,55.407011738238,11.8851582746587
Præstbrovej (Ringsted),55.3986680477686,11.8874882304433
Havemarksvej,55.3852766213936,11.9337599069136
Ørslev Stationsvej,55.3898366753139,11.9385357610232
Ørslev Stationsvej,55.3894044058111,11.9385668513315
Kværkebyvej,55.4499522954758,11.8715747882496
Adamshøjvej,55.4478028818132,11.8547165608798
Adamshøjvej,55.4474530475012,11.8519867306842
Kærehave,55.445454651313,11.8315989757947
Kærehave,55.4454071808746,11.8309313367484
"Gyrstinge, Kirken",55.4876088682232,11.6847605726057
"Gyrstinge, Kildeskolen",55.488198455373,11.6853389703161
Bakkegårdsvej X,55.4818372405672,11.6823259346144
Bakkegårdsvej X,55.481855192278,11.6823271548538
"Ørslevvester, Harpeager",55.4703170410319,11.6886958067492
"Ørslevvester, Harpeager",55.4702904608115,11.6886781720225
Ørslevvester,55.4673056244489,11.688696434206
Ørslevvester,55.4673228816133,11.688729255935
Ørslev Under Skoven,55.4588482006201,11.7284141139267
Ørslev Under Skoven,55.4588902596022,11.7285435801535
Bringstrup,55.4480514410615,11.7296454558757
Bringstrup,55.4477531061247,11.7305263356781
Benløse Vinkelvej,55.4580430943235,11.7896130902874
Benløse Vinkelvej,55.4580815162292,11.789505063836
Eventyrvej,55.4597555147906,11.7835006937837
Eventyrvej,55.4598632268239,11.7831127674026
Estrup,55.49361830483,11.7389099794487
Estrup,55.495568447114,11.7389345619568
Allindemaglevej,55.5062288143032,11.7377744324652
Jyllingevej (Rødovre),55.6905074609657,12.4494026653679
Allindemaglevej,55.506491931027,11.7376659906623
Haraldsted,55.4910246793762,11.7666911275558
Haraldsted,55.4910605802261,11.7666936455993
Skee,55.5279030789762,11.7843680641197
Skee,55.5277286876933,11.782549065667
Allindelille Friskole,55.5239593477554,11.7699859959504
Allindelille,55.5217561338867,11.7624629387393
Valsømagle,55.490625794096,11.8207807740971
"Ortved, Valsømaglevej",55.4813177266653,11.8430840472625
"Ortved, Valsømaglevej",55.4814808997756,11.8434123982118
"Ortved, Hejdesvej",55.4851600846313,11.8502633300006
Værkevadsvej,55.4917413628977,11.8625509680033
Værkevadsvej,55.491948244512,11.8629301643754
"Ortved, Nebs Møllev.",55.4941359689628,11.8670160228208
Ortved(Nebs Møllev.),55.4945235197822,11.8677409383787
Vink - Slettebjergvej (Ringsted),55.520107865376,11.9020859202757
"Egemose, Roskildevej",55.5076285400657,11.8861820216366
"Egemose, Roskildevej",55.5075698465191,11.8863836492683
"Egemose, Skellet",55.5092124780365,11.8815298481525
"Egemose, Skellet",55.5092218246477,11.8815146904024
Avnsbjergvej,55.5165259440918,11.8702291944994
Avnsbjergvej,55.5165809756164,11.8705659255336
"Jystrup, ved kirken",55.5157765745676,11.8665305849527
"Jystrup, ved kirken",55.515844951294,11.8662979044762
Ålbækvej,55.5141204683742,11.866616081726
Ålbækvej,55.5139204384926,11.8667124317564
Køgevej (Ringsted),55.4512380848213,11.8707982825296
Køgevej (Ringsted),55.451434040382,11.8708757945792
Lindegårdsvej (Ringsted),55.4599092209647,11.8751782407394
Esrumvej (Helsingør),56.0415628602425,12.5881512001495
Lindegårdsvej (Ringsted),55.4599095922414,11.8751624465744
Kværkeby,55.4624807699757,11.8732453087264
Kværkeby,55.4626273291507,11.8731293951673
Nordbæksvej,55.4639354383253,11.8736992664694
Nordbæksvej,55.4642231244461,11.8744638823603
Bjergvej 20,55.4664162233457,11.8744811416447
Bjergvej 20,55.4664345433939,11.8744666516933
Vigersted,55.4827928269755,11.8879585139266
Vigersted,55.4830579520756,11.8881520561078
Holger Danskes Vej (Helsingør),56.043706749865,12.5904869165675
Skjoldenæsholm,55.5317294785422,11.849749431179
Vink - Søholmskole,55.5237144955596,11.8611497571112
Hvidsø,55.5215715541389,11.8612952057935
Nyvej (Ringsted),55.5182029112841,11.8615734568407
Nyvej (Ringsted),55.5184736236248,11.8615297380767
Præstevej (Ringsted),55.4670661005031,11.8132740912221
Præstevej (Ringsted),55.4664748019543,11.8120135462445
Smålodsvej (Ringsted),55.4623930921757,11.8034163904971
Smålodsvej (Ringsted),55.4624619956677,11.8035478572691
Møllebakken (Helsingør),56.0371704279882,12.6027924784994
Eilekiersvej,55.4597094125546,11.7977360779261
Fredensvej (Ringsted),55.4585691798794,11.7953139016825
Benløseparken Midt,55.4649588318225,11.7946111812689
Benløse skole,55.4687331875795,11.8095792039032
Ægirsvej,56.0368152174102,12.5995631846443
Asgårdskolen,55.4647116713112,11.8007012667739
Ringsted st (bus),55.4386677753972,11.7853991726312
Ringsted st (bus),55.4386225400558,11.7854117968909
Odinsvej (Ringsted),55.4360380285192,11.7915225285593
Sdr. Parkvej,55.4353668230545,11.7898149766366
Sdr. Parkvej,55.4353782901045,11.7901003831324
Birkevej (Ringsted),55.43357473307,11.7887715074806
Birkevej (Ringsted),55.4333166385971,11.7882631859829
Bøgevej (Ringsted),55.4315465466365,11.7842808475358
Bøgevej (Ringsted),55.4315551623736,11.7842972637233
Bjarkesvej (Helsingør),56.0361152560415,12.5958200313063
Sdr.Parkvej,55.4293541073806,11.7834466825577
Sdr. Parkskolen,55.4293530294372,11.7834940322031
EUC Ringsted (Ringsted),55.4271709951161,11.7825974632263
EUC Ringsted (Ringsted),55.4274822529714,11.7827458299757
Abelsvej,55.4241531799758,11.7820847855222
Abelsvej,55.4241255361625,11.7821144535236
Næstvedvej (Ringsted),55.4233723007186,11.7844007672358
Ahorn Allé,55.4291769175263,11.7884612961984
Baldersvej (Helsingør),56.0349970880415,12.5937726397505
Skolealleen,56.0333967904083,12.5909899772408
Ørnevej,55.4431632973793,11.8018938541273
Ørnevej,55.4431701018562,11.8019892213879
Thyrasvej,55.4453729592364,11.8039325289006
Østre Parkvej,55.4453300721635,11.8097177827903
Grøndalslund Kirke,55.6884630255507,12.4498432288512
Vestervang Kirke,56.0338102253421,12.5882179510547
Kildemarken (Ringsted),55.4440435783692,11.8132794604591
Kildemarken (Ringsted),55.4440288974368,11.8131360844666
Skovgården (Ringsted),55.4427727016184,11.824733242125
Kildemarken (Ringsted),55.4410314995633,11.8195485032378
Kildehaven,55.4406105843405,11.8140154866746
Kildestrædet (N),55.4424459877637,11.8119954957068
Søndergade (Ringsted),55.4427480324437,11.7964718534941
Søndergade (Ringsted),55.4427487545373,11.7964402767222
Ringsted Sportcenter,55.4465659459559,11.7997311917155
Valdemarsgade,55.4487034777379,11.7943153201509
Bøllingsvej,55.4487239080033,11.7910586050167
Nørretorv,55.4494873075351,11.7891196447461
Sygehuset (Ringsted),55.4496664494628,11.7891481085917
Ringsted Centret,55.4465513675451,11.7889598379705
Dagmarsgade,55.4456296753678,11.7942877185888
Torvet (Ringsted),55.4457730262546,11.7891895710071
Torvet (Ringsted),55.4455034401529,11.7887909809568
Klostervænget,55.4450215359313,11.7835064564725
Øksebjergvej,55.4511438639968,11.773197933792
Buerup,55.5932715070338,11.3399229756683
Buerup,55.5937686289109,11.3397779728518
Vink - Uglerup,55.586720912396,11.3697651646166
Vink - Uglerup,55.5864274014195,11.3696046437136
Nørager,55.5783793572221,11.356267780425
"Sønderød, Jyderupvej",55.5797137364446,11.3844007714293
Tågerup (Kalundborg),55.554436008028,11.4393045630059
Tågerup (Kalundborg),55.5544988501945,11.4393084576969
Reerslev (Kalundborg),55.5577406217638,11.3934406541123
Kongstedvej (Kalundborg),55.5553497025163,11.3906787928551
Kongstedvej (Kalundborg),55.5554097507923,11.3903652926367
Reerslev (Kalundborg),55.5580474761285,11.3864657434464
Ovtved,55.5556142069788,11.3510038336939
Ovtved,55.5556135990228,11.3510355119783
Ankerhus,55.4441870506808,11.5462233923276
"Løve, Kalundborgvej",55.4856591408022,11.2974478195397
"Løve, Kalundborgvej",55.4867418241452,11.296751042067
"Løve, Gadekæret",55.4864098911603,11.2948005555886
Løve skole,55.4851211239411,11.2873019514158
Løve skole,55.4851446951076,11.2870025722538
Løve st (bus),55.4826185907548,11.2850993208164
Knudstrup (Kalundborg),55.471246813922,11.2629376049028
Vester Løve kirke,55.4935918669707,11.2541499753042
Nordlandsvej,56.02966777706,12.5738948633365
Toelstang,55.5019348545989,11.2467091340513
Gyldenagervej,55.5074184767561,11.2777939166743
Gyldenagervej,55.5073840342068,11.2777127391093
Vestergade (Kalundborg),55.5084085540421,11.2820640227903
Vestergade (Kalundborg),55.5084166478618,11.2821120053087
Østergade,55.5087766390922,11.287866262953
Østergade,55.50808854653,11.2876521206324
Karinavej,55.5016271157834,11.2890350422639
Karinavej,55.5017085138668,11.2890080957759
Lonesvej,55.4974772853283,11.2903300891784
Lonesvej,55.4976125547057,11.290306275821
Birkevej (Kalundborg),55.5045005063595,11.2877448684332
Høng st (bus),55.5064984212251,11.2861661902004
Tinghuset,55.5114678411626,11.2895905199636
Tinghuset,55.5110996202897,11.2890939621728
Hallenslev,55.5443595309445,11.2802315192487
Hallenslev,55.5444849350818,11.2802546336758
Sæby-Hallenslev Friskole,55.5456383030818,11.3012474343972
Sæby-Hallenslev Friskole,55.5456305147479,11.3011835669091
Mariehøj,56.034865184869,12.5633264002405
"Sæby, Skrænten",55.546067163925,11.3085491484426
"Sæby, Skrænten",55.546067163925,11.3085491484426
Bødkervænget,55.547900852597,11.3090213088465
Bødkervænget,55.5478556625275,11.3090345125713
Snæbumgårdsvej,55.5142931685704,11.2932711869654
Snæbumgårdsvej,55.5144727377241,11.2932816332043
Herslev,55.5258892233462,11.3161292174752
Herslev,55.5257982429116,11.3161872503005
Kulby,55.5215209025215,11.3284521875233
Kulby,55.5214849896231,11.3284500656836
Eckersbergvej,56.0345869913892,12.5673478416018
Tjørnelunde,55.5111850055357,11.3392618775539
Tjørnelunde,55.5111930767974,11.3393098745721
Tindingebanke,55.5235460670121,11.3634928304771
Egesvinget (Sorø),55.4119061497812,11.5724917848092
Gierslev kirke,55.4907826464722,11.322205121986
Gierslev kirke,55.4908415941405,11.3224143960958
Fredensvej (Kalundborg),55.4756877821936,11.3785408855399
Vestervang Kirke,56.0334601413366,12.5885066238251
Ørslev,55.476045123366,11.3814268179582
Ørslev,55.476813842992,11.381647275816
Råmosen,55.4955361660612,11.3547369186126
Råmosen,55.495564317298,11.3546752664147
Finderup,55.5022335718852,11.3093873281656
Finderup,55.5022239966879,11.3094184387703
Bøgens Kvarter (Kalundborg),55.505319669687,11.2972786479612
Bøgens Kvarter (Kalundborg),55.5052594921872,11.297132610926
Høng centret,55.5040782468699,11.2920595226679
Høng centret,55.5040635477448,11.2918844688691
Egegårdsvej,55.6834486798152,12.4519794816955
Baldersvej (Helsingør),56.0339762203603,12.5920877342154
Svalevej,55.5070308320568,11.2985344781985
Svalevej,55.5070308320568,11.2985344781985
Cobavej,55.5101704837012,11.2926354173949
Høng skole,55.5102419296421,11.2955380736205
Rosenvænget (Kalundborg),55.5130342807271,11.2942592310554
Engvej (Kalundborg),55.5131364390048,11.2815773792297
Kilehusvej,55.539850912294,11.3889769895346
Kilehusvej,55.5398790810004,11.3889152938481
Møllemarksvej,55.541381598995,11.3823804281133
Bjarkesvej (Helsingør),56.0360580939968,12.5956219806604
Møllemarksvej,55.5414087931382,11.3819065221821
Bendtsens Gård,55.5406924534595,11.371575640408
Bendtsens Gård,55.5406812418885,11.371226235159
Skolegade (Sorø),55.5392872992289,11.3717287853576
Skolegade (Sorø),55.538159364913,11.3710268467099
Fuglebakken (Sorø),55.5361246757914,11.3688756226914
Fuglebakken (Sorø),55.536062748823,11.368824349746
Ruds Vedby st (bus),55.5399988840907,11.3744346243611
Ruds Vedby st (bus),55.5400149981723,11.3745307025931
Skellebjerg st (bus),55.5378440889118,11.4491661170522
Ægirsvej,56.0368176343001,12.5997882652038
Skellebjerg,55.5353470710518,11.443225766274
Skellebjerg,55.5352150699656,11.4435345674917
Skellebjerg Kirke,55.532722854123,11.4423022709748
Præsteskovvej,55.5288141231559,11.435467656002
Sobjerg,55.5204762064643,11.4348414485484
Tåderup,55.5114160923308,11.4298466876291
Skellebjergvej,55.5168259079413,11.4627514980353
Brandstrup,55.5398085635413,11.5237427944985
Brandstrup,55.5397617215926,11.5238349023406
Møllebakken (Helsingør),56.0371486775998,12.602613775809
Niløse,55.5576560463932,11.4985140660633
Niløse,55.5577115910041,11.4979942532591
Verup,55.5645625141601,11.5115467290078
Kongsted (Sorø),55.5662478334311,11.456803009493
Kongsted (Sorø),55.5662391737993,11.4567866066853
Tersløse Kirke,55.5117548869547,11.488602644299
Tersløse Kirke,55.5117991296843,11.4886371177609
Fasanvej (Sorø),55.5155318628252,11.4911698443401
Fasanvej (Sorø),55.5154699885015,11.4911184085441
Henriksvej,55.5214619736272,11.4908475713647
Dortevej,56.0015660267388,12.538194430369
Henriksvej,55.5219826843538,11.4904368436716
Solparken (Sorø),55.5278138478173,11.4923267198515
Solparken (Sorø),55.5278122371343,11.4924058514414
"Dianalund, Torvet",55.5274722880328,11.4985011226645
"Dianalund, Torvet",55.5274764859205,11.4982953832426
"Dianalund, Filadelfia",55.5308289708635,11.501392319663
"Dianalund, Filadelfia",55.5308648791324,11.5013945997984
Nybovej (Sorø),55.5333253172296,11.5010753785275
Nybovej (Sorø),55.5332717781158,11.5010561300434
Dianalund st (bus),55.5337409943098,11.5000874293859
Dianalund st (bus),55.5337393785015,11.5001665724079
Karsholtevej,55.5336598653435,11.4956920862786
Karsholtevej,55.5335480015914,11.4954472632499
Kildemosevej,55.5335047742663,11.4878528607637
Bakkevej (Sorø),55.5330298030767,11.4837972743154
Bakkevej (Sorø),55.5330140960037,11.4836853426044
"Dianalund, Brandstrupvej",55.5283537955976,11.5120903402705
Elmevej (Sorø),55.5266313301595,11.500507805557
Holbergskolen,55.5190787720623,11.4948795446026
Piavej,56.0047564184381,12.5438782422631
Hammershusvej,55.547289514942,11.761907923104
Brogade (Slagelse),55.3307378968322,11.1384202322761
Brogade (Slagelse),55.3306731087387,11.1385271073347
Kastainie Alleén,55.2552843520686,11.3165353808085
Nysøgård,55.2551558277012,11.3223506637226
Kastanie Allé (Holbæk),55.7174391743783,11.4533919268023
Havnepladsen (Slagelse),55.2531243542442,11.2914518598846
Havnepladsen (Slagelse),55.252842219994,11.2906802836677
Kaserne Alle (Ringsted),55.4502671870789,11.8108123120623
Flynderupgård,56.0071909627503,12.5539390551396
Idrætspladsen,56.0088376148775,12.566031007332
Rødovre Centrum,55.6789338865633,12.454254764741
"Avnstrup, ved Maskinhuset",55.5566332718101,11.9032250712873
Brandhøjgårdsvej,55.648881655643,12.1909753187445
Vernersminde,55.5710229759779,11.913568982808
"Atterupvej, ved vandværk",55.5433002047486,11.9108508735139
Hedelykken,55.6480150932018,12.1807296004983
Gladsaxe Kirke,55.740306176658,12.4721913150542
Gladsaxe Kirke,55.7403321565125,12.4725442606836
Arboretvej,55.65259965484,12.1423999061161
RUC Syd,55.651332571656,12.1378145843645
Holbækmotorvejen,55.6565957908635,12.1868168043519
Magnoliavej (Høje Taastrup),55.6583205398271,12.1834107094949
Terningens Kvarter,55.6574863150354,12.1795263341291
Kuglens Kvarter,55.6593895481028,12.1758162510143
Marbjerg Byvej,55.6612909231637,12.1749524898648
Rødager Allé,55.6751849135608,12.4551969483857
Marbjerg,55.6637425972665,12.164971935292
Nykøbing F st (bus),54.7668165581558,11.8772758970755
Allinge - Lindeplads (Bornholm),55.2764885595038,14.8012869993633
Allinge - Tårnhuset (Bornholm),55.2729365532536,14.799127575
Allinge - Havnegade (Bornholm),55.2799531314665,14.7979141841479
Sandvig - gl. station (Bornholm),55.2870946805189,14.7781688083792
Sandvig v/ Hotel Sandvig (Bornholm),55.2871606171481,14.7843617102208
Allinge - Kongeskærskolen (Bornholm),55.2832545535838,14.7921038060325
Sandvig - Langebjergvej (Bornholm),55.2821942826346,14.7689379939165
Sandvig Plejehjem (Bornholm),55.286396112098,14.7735400439226
Olsker (Bornholm),55.2416626524274,14.7974271682087
Allinge - Rønnevej (Bornholm),55.2697151253472,14.7992873073923
Hammershus (Bornholm),55.2728466155423,14.7619808216536
Hammerhavn (Bornholm),55.2775928595349,14.7640265707847
Østerlars (Bornholm),55.1648372221778,14.9644608769986
Østerlars v/ skolen (Bornholm),55.1629375175313,14.9562031978989
Østerlars v/ friskolen (Bornholm),55.1645497057657,14.96976491711
Østerlars v. friskolen,55.1646028309697,14.9695998869894
Østerlars Rundkirke (Bornholm),55.1710391194109,14.958799506831
Østerlars - Gudhjemvej,55.1663397805208,14.9606282840934
Østerlars v. Gudhjemvej,55.1657613951221,14.9608562400548
Gudhjem - museet (Bornholm),55.206902654822,14.9722976389554
Gudhjem v/ plejehejm (Bornholm),55.2058418645532,14.9671319406226
Gudhjem Havn (Bornholm),55.2131064889639,14.9702695658439
Brøddegade 4,55.2087522475467,14.9718512814134
Gudhjem - Nørresand (Bornholm),55.2140743517665,14.9665098350776
Rø (Bornholm),55.2141438429808,14.8930961961731
Helligdommen - Kunstmuseet (Bornholm),55.2228783781292,14.8925016771578
Døndalen (Bornholm),55.227831396506,14.883360361999
Sdr.Strandvej v/ Bådsted (Bornholm),55.2336804137314,14.8757829221611
Stammershalle (Bornholm),55.2394828104374,14.8658016075969
Sdr.Strandvej v/ Kåsevej (Bornholm),55.2407849069937,14.8569027334472
Tejn Havn (Bornholm),55.2474417203036,14.8364059231925
Tejn Syd (Bornholm),55.2455641755337,14.8475700227977
Tejn v/ Klippestien (Bornholm),55.2467676489762,14.8435083171566
Tejn v/ Smedebakken (Bornholm),55.2492786013338,14.8307663129621
Tejn / Smedeløkken (Bornholm),55.2503495273014,14.824572542065
Sandkås (Bornholm),55.255743223565,14.8190909732683
Tejn Nord (Bornholm),55.2526176560866,14.8232662869407
Sandkåsbakken (Bornholm),55.2602122729306,14.8129838535887
Allinge - Tejnvej/Grønnedalsvej (Bornholm),55.2649579925818,14.8082401746943
Allinge - Tejnvej/Genvej (Bornholm),55.2694331753103,14.8029355262675
Østermarie (Bornholm),55.1420823186239,15.010378002823
Østermarie v/ skolen (Bornholm),55.1387952153107,15.0089392338841
Østermarie - Godthåbsvej (Bornholm),55.1405063699735,15.0127494528277
Østermarie v/ kirken (Bornholm),55.1388470591371,15.0158939957302
Bølshavn (Bornholm),55.1534876115323,15.0784508061888
Svanekevej v Lyrsbyvej (Bornholm),55.1389322067371,15.0306967475955
Melsted (Bornholm),55.2024670530143,14.978463354421
Gudhjem - kirkegård (Bornholm),55.2066436224262,14.9731718504286
Røbro (Bornholm),55.2075196762607,14.8956564631008
Klemenskervej v/ Ridehal (Bornholm),55.1992337648454,14.8784364549319
Rø v/ kirken (Bornholm),55.2111519459635,14.8950143248761
Østerlars skole (Bornholm),55.1636251096154,14.9544817974619
Smedevej  ved Østerlars (Bornholm),55.1719145531459,14.9893362228756
Østermarie skole (Bornholm),55.1380024350709,15.0073109016922
Brommevej/Egeskovvej (Bornholm),55.1728399740819,14.9363551401073
Lindetsvej v/ Svanekevej (Bornholm),55.1384765656198,15.0554138762863
Aspevej/Dalslundevej (Bornholm),55.1155669053881,15.0430286949016
Svanekevej/Bølshavnvej (Bornholm),55.1389575526981,15.0672437369678
Kirkebyvej v/ Randkløvev. (Bornholm),55.1663329488217,15.0331796035231
Glappevej/Kirkebyvej Østerlars (Bornholm),55.1547456053074,15.0246473964524
Saltuna v/Kjeldsebyvej (Bornholm),55.1801896449099,15.0133792941336
Østermarie v/ Kirkebyvej,55.1432942762015,15.0146319887051
Stavsdalv./Oksholmv. (Bornholm),55.153250828886,14.9163930409665
Åløsevej/Risenholmvej,55.1467581165842,14.9650238947042
Studebyv/Risenholmsv. (Bornholm),55.1526533253242,14.9487225122071
Sigtevej/Gudhjemvej,55.1992318571423,14.954130027829
Almindingensvej/Åløsevej (Bornholm),55.1313560313543,14.9701045536613
Brommevej/Sigtevej,55.1883640137981,14.9156183930796
